1976;307.70456;2005;403.83154;1976;610.15422;1988;474.30190000000005;1981;44.102700000000006;1981;318.42114000000004;1981;562.83116;1983;12.91844;1985;141.63582;1982;53.32054000000001;1991;1685.50348;1981;117.03886000000003;1990;22.953359999999996;1994;412.29238000000004;1981;1375.8768;1989;2556.70568;1974;353.77018;1981;300.10938;1997;210.20149999999998;1990;2134.10634;2001;382.88674000000003;1981;431.07168;1981;534.9134200000001;
1977;422.91812;2006;628.8047399999999;1977;840.8847599999999;1989;696.6171199999999;1982;44.86816;1982;243.92904;1982;471.99209999999994;1984;19.75984;1986;61.16876;1984;386.59148;1992;1014.37092;1982;33.694559999999996;1991;149.01672000000002;1995;241.80800000000005;1982;1382.9664;1990;1840.1136;1975;271.03808;1982;367.07908000000003;1998;535.6049399999999;1991;1853.2987399999997;2002;259.90022;1982;101.81663999999999;1982;172.11412;
1978;545.24182;2007;433.68684;1978;1168.20352;1990;658.9726400000002;1983;59.41068;1983;215.03352;1983;583.8000599999999;1991;24.21976;1987;59.83488;1985;190.17824000000002;1993;999.66854;1983;256.6592;1992;10.61904;1997;167.13838;1983;1566.5264000000002;1991;2355.10748;1976;354.31046;1983;1406.3291999999997;1999;1010.26646;1992;950.9551599999999;2003;541.59758;1983;1135.1752000000001;1983;1457.76736;
1979;808.67804;2008;510.38514000000004;1979;1258.7505;1991;802.86068;1984;74.81428000000001;1984;461.25498;1984;1428.4382600000001;1992;13.466640000000002;1988;93.47478;1986;102.68944000000002;1994;1131.3996;1984;885.67142;1993;45.42178;1998;206.13302;1984;3994.2208000000005;1992;1290.3394600000001;1977;118.32664;1984;3292.42972;2000;540.3955199999999;1993;1870.1206200000001;2004;182.05802;1984;1210.2937;1984;2088.92018;
1980;330.52948;2009;279.96385999999995;1980;637.7429599999999;1992;397.76262;1985;67.81208000000001;1985;264.63718000000006;1985;661.4054199999999;1993;16.39084;1990;59.34318;1987;111.10658000000001;1995;710.8663;1985;269.87829999999997;1994;41.23482;2001;346.74904000000004;1985;1857.6864;1993;1902.8667999999998;1978;101.64813999999998;1985;1972.11818;2001;752.0940200000001;1994;3282.22134;2005;351.93521999999996;1985;1317.1654800000001;1985;1885.4556800000003;
1981;366.02735999999993;2010;403.07384;1981;729.3964399999999;1993;455.56542;1986;53.119839999999996;1986;180.67558000000002;1986;608.3485800000001;1994;9.17098;1991;188.13815999999997;1988;140.93725999999998;1996;1817.86496;1986;157.72692;1995;46.72694;2008;387.10988;1986;1335.9696;1994;2157.7286999999997;1979;258.29406;1986;810.31884;2002;1060.97626;1995;2485.7835600000003;2008;617.89416;1986;1078.80382;1986;1203.3610199999998;
1982;333.56584000000004;2011;306.48670000000004;1982;581.62058;1994;424.24233999999996;1987;65.17984000000001;1987;193.83492;1987;643.19488;1995;18.57912;1992;47.81886;1989;500.77439999999996;1997;616.5048999999999;1987;215.51459999999997;1998;19.645500000000002;2009;69.57082;1987;1683.6976;1995;1154.4206600000002;1980;511.85972000000004;1987;1408.4470999999999;2003;2812.1499599999997;1996;2980.6223999999993;2009;93.86842;1988;1094.4529;1987;1852.4217400000002;
1983;202.14896;2012;414.08698000000004;1983;403.5152800000001;1995;408.1216;1988;72.8249;1988;162.79742;1988;477.87956;1996;32.957620000000006;1993;102.60295999999998;1990;58.53252;1998;671.19442;1988;44.48528;1999;41.45602;2010;211.78874000000002;1988;1740.9008000000001;1996;3340.53764;1981;54.843360000000004;1988;1775.78206;2004;580.89882;1997;1063.2004200000001;2010;418.35104;1992;202.95196;1988;1698.81696;
1984;324.47608;2013;489.31028;1984;653.7598399999999;1996;842.6259;1989;95.30722;1989;250.76156;1989;716.5261800000001;1997;13.515820000000001;1994;60.20252000000001;1991;402.20065999999997;1999;1346.46794;1991;178.84656;2000;12.45436;2011;74.41192;1989;1829.6816;1997;852.0039199999999;1982;25.150699999999997;1989;774.47214;2005;837.54388;1998;1716.4333;2011;64.03084;1994;1251.8520000000003;1989;861.1024199999999;
1985;470.99712;2014;351.18688000000003;1985;911.36636;1997;357.31298000000004;1990;61.44168;1990;279.53077999999994;1990;594.11114;1998;17.72712;1995;81.7743;1992;70.33786;2000;700.3864;1993;121.17267999999999;2001;93.01656;2012;57.82457999999999;1990;1550.9072;1998;1049.93672;1984;1432.0003000000002;1990;1172.9792200000002;2006;831.80376;1999;2487.6141599999996;2012;126.98242;1995;951.9899599999999;1990;1120.6279;
1986;372.54642;2015;545.32508;1986;485.49449999999996;1998;443.1700199999999;1991;99.23425999999999;1991;239.58607999999998;1991;616.8172000000001;1999;20.996959999999998;1996;192.13812;1993;111.29006;2001;1884.8078799999998;1995;97.54220000000001;2003;146.88154;2014;217.48989999999998;1991;2052.2848000000004;1999;2023.6607399999998;1985;1015.98514;1991;562.52226;2007;2877.2408599999994;2000;1502.37358;2013;160.21596;1996;775.1987;1991;490.49575999999996;
1987;306.09382;2016;433.53812;1987;467.75836;1999;602.43954;1992;50.9006;1992;142.31382000000002;1992;274.21252000000004;2000;13.486;1997;55.210879999999996;1994;124.02208;2002;918.86066;1996;465.3107;2004;26.25496;2016;75.24882;1992;1029.97464;2000;988.2628400000001;1986;190.07858000000002;1992;128.06432;2008;2713.23528;2001;2509.0331399999995;2014;48.68226;1998;763.20314;1992;204.73618;
1988;280.87687999999997;2017;474.66962;1988;465.78643999999997;2000;709.7080599999999;1993;54.22344;1993;190.55284;1993;445.2767;2001;22.14966;1998;56.069;1995;121.11046000000002;2003;1800.3541;1997;41.6699;2006;40.98936;2017;164.41490000000005;1993;1252.80302;2001;2499.9111599999997;1987;616.5525399999999;1993;397.74397999999997;2009;590.86224;2002;2120.62034;2016;198.39806;1999;970.09964;1993;686.2320400000001;
1989;371.54312;2018;414.40126;1989;727.70594;2001;943.73336;1994;58.49452;1994;199.22791999999998;1994;442.88136;2002;10.70552;1999;88.0754;1996;443.18342;2004;1257.52786;1998;103.43663999999998;2010;27.9872;2018;301.64162;1994;1784.1920000000002;2002;1248.8765600000002;1988;873.5953999999999;1994;1287.2998400000001;2010;788.53978;2003;4048.9986400000003;2017;587.6458799999999;2000;760.04962;1994;1828.43158;
1990;297.74884;null;null;1990;655.76312;2002;387.55846;1995;59.64359999999999;1995;146.79592;1995;383.87479999999994;2003;25.300800000000002;2000;61.403780000000005;1997;62.22604;2005;1450.5087199999998;2000;68.62246;2011;1.6212199999999999;null;null;1995;962.5021800000001;2003;4340.69114;1989;96.53452;1995;1136.88556;2011;224.17244;2004;1888.86456;2018;578.4714799999999;2001;827.6164000000001;1995;1387.03948;
1991;471.34566000000007;null;null;1991;759.02416;2003;724.9789000000001;1996;77.96952;1996;234.50230000000002;1996;843.91346;2004;21.48144;2001;109.75154;1998;101.88046000000001;2006;1440.09962;2001;237.29242;2012;8.01542;null;null;1996;1948.72;2004;1772.8202399999998;1990;312.96156;1996;1125.95732;2012;201.39618000000002;2005;2554.1361;null;null;2002;624.30272;1996;870.21988;
1992;176.5659;null;null;1992;384.89472;2004;632.0601199999999;1997;49.08094;1997;120.02588;1997;196.0836;2005;21.322020000000002;2002;66.05256;1999;234.92534;2007;1357.2675800000002;2002;115.87358000000002;2013;11.2634;null;null;1997;799.6800800000001;2005;2437.34988;1991;15.976760000000002;1997;129.21768;2013;303.24224000000004;2006;2201.5821000000005;null;null;2003;807.2904599999999;1997;454.8831;
1993;258.1552;null;null;1993;467.30084;2005;463.58729999999997;1998;74.96004;1998;186.22456000000003;1998;404.3589;2006;25.675259999999998;2003;104.22446;2000;65.03432000000001;2008;1755.0375800000002;2003;931.6451999999999;2017;33.82786;null;null;1998;949.2944;2006;2137.74946;1992;20.91814;1998;434.51572;2015;761.09756;2007;3958.86812;null;null;2004;528.1683;1998;1072.6955600000001;
1994;225.47546000000003;null;null;1994;419.41144;2006;770.5534800000001;1999;81.29432;1999;224.32502;1999;602.52956;2007;27.5111;2004;69.37826;2001;231.12064;2009;1005.80422;2004;30.727579999999996;2018;41.67248;null;null;1999;1792.9536;2007;3876.1236599999997;1993;93.41536;1999;846.3493600000002;2017;1243.26514;2008;4252.18148;null;null;2005;816.4092199999999;1999;1385.80712;
1995;252.85772000000003;null;null;1995;421.35032;2007;485.95352;2000;53.470119999999994;2000;231.74682;2000;783.25906;2013;8.099879999999999;2006;74.78551999999999;2002;130.53172;2010;1263.9809400000001;2007;585.70632;null;null;null;null;2000;878.5301199999998;2008;3762.7082600000003;1994;254.88866000000002;2000;339.47673999999995;null;null;2009;1473.14908;null;null;2006;474.62796;2000;1277.5445200000001;
1996;431.3672399999999;null;null;1996;784.89116;2008;670.3533;2001;110.97283999999999;2001;354.3265;2001;1155.5039000000002;null;null;2007;105.12682;2003;256.55586;2011;634.12346;2008;120.37741999999999;null;null;null;null;2001;2111.648;2009;1251.1649;1995;687.72138;2001;626.5975599999999;null;null;2010;1714.97686;null;null;2008;1616.97626;2001;991.18354;
1997;210.03699999999998;null;null;1997;350.377;2009;342.40988000000004;2002;67.47909999999999;2002;192.0898;2002;644.84634;null;null;2008;71.72382000000002;2004;139.16242;2012;1380.6817800000001;2009;40.57906;null;null;null;null;2002;1183.736;2010;1547.11244;1996;286.8037;2002;840.6056000000001;null;null;2011;873.4407000000001;null;null;2010;925.62888;2002;840.68912;
1998;258.36992;null;null;1998;432.3552000000001;2010;497.76508;2003;105.04115999999999;2003;291.35656;2003;1067.8120800000002;null;null;2009;30.96308;2005;166.50916;2013;615.5287599999999;2010;65.23331999999999;null;null;null;null;2003;2732.8768;2011;693.3800600000001;1997;22.954079999999998;2003;2747.52864;null;null;2012;1495.9894399999998;null;null;2011;195.19112;2003;1361.7610399999999;
1999;296.23726;null;null;1999;573.4658000000001;2011;371.52258;2004;72.5838;2004;285.47024;2004;771.24218;null;null;2011;37.16596;2006;55.200540000000004;2014;595.0130200000001;2011;21.89748;null;null;null;null;2004;1432.2736;2012;1555.7463;1998;89.48038;2004;501.89009999999996;null;null;2013;979.06106;null;null;2012;404.55176;2004;753.80466;
2000;404.86248;null;null;2000;669.6276399999999;2012;529.27412;2005;70.84873999999999;2005;221.06185999999997;2005;701.7647999999999;null;null;2012;46.94704;2007;285.73836;2015;828.5316;2012;20.77492;null;null;null;null;2005;2008.696;2013;709.39124;1999;380.64012;2005;490.7223;null;null;2014;659.9424799999999;null;null;2013;340.69991999999996;2005;1154.45956;
2001;476.12003999999996;null;null;2001;840.5380000000001;2013;614.07758;2006;60.266679999999994;2006;321.83608;2006;902.2406199999999;null;null;2013;52.56842;2008;92.43494;2016;636.7730399999999;2013;19.642280000000003;null;null;null;null;2006;1838.0128;2014;582.4182000000001;2000;77.32730000000001;2006;676.3718;null;null;2015;1381.1681400000002;null;null;2014;88.63516000000001;2006;625.12856;
2002;201.7807;null;null;2002;347.90880000000004;2014;415.96642;2007;77.32632;2007;219.23952;2007;740.1172600000001;null;null;null;null;2009;55.1816;2017;1175.42164;null;null;null;null;null;null;2007;2217.5792;2015;1221.3819799999999;2001;134.64772;2007;2590.07596;null;null;2016;1062.53328;null;null;2015;317.16354;2007;2518.1450400000003;
2003;345.19628;null;null;2003;619.1626;2015;668.8222599999999;2008;59.690819999999995;2008;299.14816;2008;1034.9356400000001;null;null;null;null;2010;134.4478;2018;848.6348;null;null;null;null;null;null;2008;2324.92;2016;766.5943599999999;2002;435.45113999999995;2008;2855.0775000000003;null;null;2017;2454.4893;null;null;2016;387.36268;2008;3135.63192;
2004;300.9046;null;null;2004;618.84316;2016;449.95946000000004;2009;50.24062;2009;200.50706;2009;479.20642;null;null;null;null;2011;38.388940000000005;2019;1291.9845;null;null;null;null;null;null;2009;1177.3369400000001;2017;1938.6816199999998;2003;1588.86422;2009;519.9441599999999;null;null;2018;2607.0178;null;null;null;null;2009;311.14603999999997;
2005;240.45176;null;null;2005;422.3558;2017;503.20133999999996;2010;71.6928;2010;254.12959999999998;2010;808.51518;null;null;null;null;2013;53.4273;null;null;null;null;null;null;null;null;2010;1464.264;null;null;2004;299.78316;2010;498.30190000000005;null;null;null;null;null;null;null;null;2010;1423.3175;
2006;388.32273999999995;null;null;2006;708.28426;null;null;2011;45.527280000000005;2011;190.9404;2011;370.64590000000004;null;null;null;null;2014;47.98492;null;null;null;null;null;null;null;null;2011;678.23376;null;null;2005;135.78026;2011;149.1579;null;null;null;null;null;null;null;null;2011;261.04546;
2007;260.04967999999997;null;null;2007;483.30084;null;null;2012;51.27792000000001;2012;178.12912;2012;602.9628799999999;null;null;null;null;2015;119.34526000000001;null;null;null;null;null;null;null;null;2012;1538.6496000000002;null;null;2006;373.42470000000003;2012;118.21956;null;null;null;null;null;null;null;null;2012;510.43444;
2008;307.52653999999995;null;null;2008;606.41282;null;null;2013;52.65619999999999;2013;191.77733999999998;2013;403.51596;null;null;null;null;2016;75.52596000000001;null;null;null;null;null;null;null;null;2013;724.45784;null;null;2007;1296.52954;2013;206.05262000000002;null;null;null;null;null;null;null;null;2013;376.56176;
2009;184.87678;null;null;2009;325.46136;null;null;2014;42.0799;2014;141.81109999999998;2014;337.47006;null;null;null;null;2017;103.29472000000001;null;null;null;null;null;null;null;null;2014;626.41048;null;null;2008;1190.6892199999998;2014;51.01866;null;null;null;null;null;null;null;null;2014;107.77484000000001;
2010;242.04496;null;null;2010;465.2264200000001;null;null;2015;103.7105;2015;331.89782;2015;818.08428;null;null;null;null;2018;78.03851999999999;null;null;null;null;null;null;null;null;2015;966.3526599999999;null;null;2009;113.78258000000001;2015;755.82976;null;null;null;null;null;null;null;null;2015;351.23508000000004;
2011;195.50222;null;null;2011;341.19379999999995;null;null;2016;58.16902;2016;207.92672000000002;2016;625.64662;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2016;674.52254;null;null;2010;203.39562;2016;216.90132000000003;null;null;null;null;null;null;null;null;2016;381.79534;
2012;256.34548;null;null;2012;451.20966;null;null;2017;50.903420000000004;2017;270.31642;2017;795.69414;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2017;1551.3889;null;null;2011;39.506879999999995;2017;1115.88482;null;null;null;null;null;null;null;null;2017;1716.37514;
2013;275.73499999999996;null;null;2013;475.80396;null;null;2018;65.04088;2018;200.45352;2018;491.49953999999997;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;1200.18082;null;null;2012;18.55012;2018;1585.0531400000002;null;null;null;null;null;null;null;null;2018;1687.1628400000002;
2014;213.02118000000002;null;null;2014;391.85206;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2013;79.05275999999999;null;null;null;null;null;null;null;null;null;null;null;null;
2015;314.0439400000001;null;null;2015;559.78244;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2014;13.78798;null;null;null;null;null;null;null;null;null;null;null;null;
2016;272.19542;null;null;2016;427.62446;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2017;385.26518;null;null;null;null;null;null;null;null;null;null;null;null;
2017;266.49108;null;null;2017;477.47226;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;361.2044;null;null;null;null;null;null;null;null;null;null;null;null;
2018;258.8555;null;null;2018;385.85088;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
